"slyth","huffl","raven","griff"
0.0735294117647059,0.291666666666667,0.544117647058823,0.0882352941176471
0.056420233463035,0.64591439688716,0.0700389105058366,0.198443579766537
0.181544633901705,0.690070210631896,0.00702106318956871,0.123370110330993
0.0289855072463768,0.956521739130435,0.0289855072463768,0.0144927536231884
0.134782608695652,0.821739130434783,0.0217391304347826,0.0260869565217391
0.197183098591549,0.467806841046278,0.0140845070422535,0.310865191146881
0.375375375375375,0.356356356356356,0.0890890890890891,0.178178178178178
0.168346774193548,0.372983870967742,0.0826612903225806,0.359879032258065
0.0593342981186686,0.836468885672938,0.102749638205499,0.00144717800289436
0.239239239239239,0.62962962962963,0.0780780780780781,0.01001001001001
0.18894472361809,0.665326633165829,0.131658291457286,0.0291457286432161
0.303482587064677,0.298507462686567,0.223880597014925,0.169154228855721
0.249249249249249,0.143143143143143,0.12012012012012,0.457457457457457
0.0450901803607214,0.707414829659319,0.158316633266533,0.0981963927855711
0.291079812206573,0.342723004694836,0.230046948356808,0.183098591549296
0.425963488843813,0.223123732251521,0.200811359026369,0.14604462474645
0.232,0.626,0.047,0.074
0.376712328767123,0.547945205479452,0.0684931506849315,0.0410958904109589
0.318637274549098,0.382765531062124,0.107214428857715,0.181362725450902
0.258776328986961,0.348044132397192,0.0621865596790371,0.238716148445336
0.344344344344344,0.888888888888889,0.0600600600600601,0.005005005005005
0.0529595015576324,0.685358255451713,0.161993769470405,0.105919003115265
0.0280842527582748,0.711133400200602,0.0491474423269809,0.204613841524574
0.269230769230769,0.610576923076923,0.0817307692307692,0.0432692307692308
0.033175355450237,0.90521327014218,0.00947867298578199,0.0473933649289099
0.210420841683367,0.25250501002004,0.0110220440881764,0.512024048096192
0.39039039039039,0.367367367367367,0.147147147147147,0.0770770770770771
0.417565485362096,0.371340523882897,0.0708782742681048,0.117103235747304
0.0150300601202405,0.958917835671343,0.0120240480961924,0.0140280561122244
0.208,0.645333333333333,0.134666666666667,0.0466666666666667
0.324200913242009,0.534246575342466,0.045662100456621,0.0365296803652968
0.350701402805611,0.267535070140281,0.349699398797595,0.0501002004008016
0.0412890231621349,0.503524672708963,0.344410876132931,0.114803625377644
0.533,0.268,0.154,0.075
0.0201005025125628,0.873366834170854,0.112562814070352,0.00301507537688442
0.131,0.311,0.473,0.088
0.0970970970970971,0.463463463463463,0.378378378378378,0.0690690690690691
0.176128093158661,0.72197962154294,0.0640465793304221,0.0625909752547307
0.079,0.647,0.212,0.07
0.0303030303030303,0.544444444444444,0.427272727272727,0.0101010101010101
0.134,0.62,0.095,0.092
0.258258258258258,0.385385385385385,0.036036036036036,0.316316316316316
0.0748373101952278,0.598698481561822,0.297180043383948,0.0390455531453362
0.211211211211211,0.387387387387387,0.278278278278278,0.147147147147147
0.0198019801980198,0.900990099009901,0.0495049504950495,0.0297029702970297
0.363363363363363,0.582582582582583,0.0600600600600601,0.005005005005005
0.435,0.112,0.229,0.156
0.218436873747495,0.507014028056112,0.210420841683367,0.0480961923847695
0.337423312883436,0.00613496932515337,0.625766871165644,0.122699386503067
0.38038038038038,0.705705705705706,0.0770770770770771,0.017017017017017
0.095,0.547,0.033,0.081
0.377510040160643,0.257028112449799,0.0240963855421687,0.353413654618474
0.41105527638191,0.584924623115578,0.0050251256281407,0.00703517587939699
0.0175438596491228,0.894736842105263,0.087719298245614,0
0.309164149043303,0.431017119838872,0.151057401812689,0.0986908358509567
0.0870870870870871,0.876876876876877,0.022022022022022,0.016016016016016
0.0382695507487521,0.853577371048253,0.0965058236272879,0.0116472545757072
0.142857142857143,0.759398496240602,0.075187969924812,0.0225563909774436
0.399,0.399,0.075,0.026
0.0340909090909091,0.5,0.425,0.0409090909090909
0.155310621242485,0.640280561122245,0.0791583166332665,0.133266533066132
0.401,0.281,0.142,0.162
0.0912738214643932,0.65295887662989,0.0401203610832497,0.226680040120361
0.0387755102040816,0.777551020408163,0.0489795918367347,0.0887755102040816
0.0815850815850816,0.876456876456876,0.0769230769230769,0.00466200466200466
0.286,0.647,0.071,0.018
0.246727089627392,0.633434038267875,0.0352467270896274,0.0866062437059416
0.246740220661986,0.673019057171515,0.140421263791374,0.00200601805416249
0.170340681362725,0.301603206412826,0.197394789579158,0.336673346693387
0.0401606425702811,0.705823293172691,0.206827309236948,0.0502008032128514
0.329,0.113,0.366,0.071
0.329979879275654,0.432595573440644,0.079476861167002,0.152917505030181
0.114754098360656,0.532786885245902,0.0942622950819672,0.258196721311475
0.186544342507645,0.605504587155963,0.162079510703364,0.0581039755351682
0.338014042126379,0.567703109327984,0.0441323971915747,0.0351053159478435
0.154362416107383,0.540268456375839,0.24496644295302,0.0570469798657718
0.0872617853560682,0.832497492477432,0.0561685055165497,0.0200601805416249
0.0769230769230769,0.961538461538462,0.0384615384615385,0
0.0434782608695652,0.869565217391304,0.0652173913043478,0.0217391304347826
0.287287287287287,0.405405405405405,0.0930930930930931,0.209209209209209
0.0331550802139037,0.940106951871658,0.0235294117647059,0.0128342245989305
0.148634984833165,0.639029322548028,0.051567239635996,0.161779575328615
0.291,0.42,0.037,0.257
0.0710710710710711,0.857857857857858,0.049049049049049,0.00800800800800801
0.0541082164328657,0.917835671342685,0.00601202404809619,0.0030060120240481
0.013091641490433,0.444108761329305,0.434038267875126,0.11178247734139
0.296890672016048,0.57271815446339,0.0150451354062187,0.102306920762287
0.115,0.466,0.337,0.092
0.298636926889715,0.496902106567534,0.123915737298637,0.0916976456009913
0.292168674698795,0.614457831325301,0.112449799196787,0.0261044176706827
0.16950852557673,0.555667001003009,0.0220661985957874,0.147442326980943
0.101214574898785,0.754048582995951,0.0536437246963563,0.0657894736842105
0.0730730730730731,0.800800800800801,0.122122122122122,0.001001001001001
0.074222668004012,0.824473420260782,0.0270812437311936,0.0651955867602808
0.5125,0.375,0,0.09375
0.0130391173520562,0.853560682046138,0.0541624874623872,0.0300902708124373
0.0271356783919598,0.957788944723618,0.00703517587939699,0.0100502512562814
0.0882016036655212,0.799541809851088,0.0996563573883162,0.0126002290950745
0.274274274274274,0.31031031031031,0.0670670670670671,0.206206206206206
0.119402985074627,0.791044776119403,0.0447761194029851,0.0373134328358209
0.208,0.546666666666667,0.112,0.14
0.087,0.792,0.046,0.055
0.0404040404040404,0.703030303030303,0.135353535353535,0.113131313131313
0.537537537537538,0.219219219219219,0.161161161161161,0.0870870870870871
0.165322580645161,0.153225806451613,0.0282258064516129,0.645161290322581
0.373373373373373,0.417417417417417,0.134134134134134,0.0950950950950951
0.110441767068273,0.844377510040161,0.0512048192771084,0.00502008032128514
0.0263157894736842,0.912280701754386,0.043859649122807,0.0175438596491228
0.2,0.509,0.05,0.172
0.2,0.464,0.119,0.135
0.151302605210421,0.666332665330661,0.030060120240481,0.120240480961924
0.0773809523809524,0.863095238095238,0.0654761904761905,0.0119047619047619
0.0363636363636364,0.836363636363636,0,0.127272727272727
0.0913107511045655,0.911634756995582,0.0103092783505155,0.0117820324005891
0.433031218529708,0.382678751258812,0.0302114803625378,0.16515609264854
0.204204204204204,0.65965965965966,0.0830830830830831,0.031031031031031
0.246511627906977,0.697674418604651,0.0325581395348837,0.0976744186046512
0.03125,0.75,0.25,0
0.349593495934959,0.577235772357724,0.032520325203252,0.0455284552845528
0.255351681957187,0.576452599388379,0.0458715596330275,0.126911314984709
0.0391173520561685,0.860581745235707,0.0341023069207623,0.0631895687061184
0.0984848484848485,0.492424242424242,0.196969696969697,0.227272727272727
0.131790744466801,0.80784708249497,0.0362173038229376,0.0301810865191147
0.488,0.449,0.059,0.041
0.0674373795761079,0.801541425818882,0.0847784200385356,0.0481695568400771
0.0563947633434038,0.143001007049345,0.0483383685800604,0.75226586102719
0.325325325325325,0.557557557557558,0.037037037037037,0.0880880880880881
0.330357142857143,0.397321428571429,0.178571428571429,0.09375
0.12964824120603,0.657286432160804,0.18391959798995,0.0231155778894472
0.353353353353353,0.377377377377377,0.171171171171171,0.11011011011011
0.128865979381443,0.407216494845361,0.443298969072165,0.0103092783505155
0.07,0.087,0.826,0.047
0.032032032032032,0.92992992992993,0.022022022022022,0.00800800800800801
0.503225806451613,0.316129032258064,0.0258064516129032,0.0967741935483871
0.147590361445783,0.667670682730924,0.0291164658634538,0.0993975903614458
0.0311244979919679,0.90863453815261,0.0502008032128514,0.0100401606425703
0.0860860860860861,0.0680680680680681,0.509509509509509,0.369369369369369
0.698,0.088,0.277,0.049
0.203406813627255,0.625250501002004,0.0671342685370741,0.0220440881763527
0.012012012012012,0.940940940940941,0.003003003003003,0.044044044044044
0.0742240215924427,0.738191632928475,0.0755735492577598,0.118758434547908
0.013,0.306,0.694,0
0.0485338725985844,0.846309403437816,0.0859453993933266,0.0212335692618807
0.103206412825651,0.890781563126252,0.00400801603206413,0.00200400801603206
0.341414141414141,0.498989898989899,0.0343434343434343,0.128282828282828
0.100401606425703,0.877510040160643,0.0210843373493976,0.00803212851405622
0.047,0.861,0.088,0.005
0.136546184738956,0.157630522088353,0.282128514056225,0.427710843373494
0.0219512195121951,0.592682926829268,0.197560975609756,0.18780487804878
0.032,0.058,0.651,0.26
0.136413641364136,0.209020902090209,0.480748074807481,0.171617161716172
0.253507014028056,0.604208416833667,0.0360721442885772,0.106212424849699
0.0410821643286573,0.711422845691383,0.226452905811623,0.0240480961923848
0.377440347071584,0.486984815618221,0.0802603036876356,0.044468546637744
0.361,0.587,0.022,0.019
0.163326653306613,0.75250501002004,0.0350701402805611,0.0380761523046092
0.0368098159509202,0.757668711656442,0.138036809815951,0.0705521472392638
0.266,0.626,0.044,0.061
0.341463414634146,0.439024390243902,0,0.219512195121951
0.479,0.318,0.021,0.056
0.0811623246492986,0.897795591182365,0.00701402805611222,0.0140280561122244
0.0824120603015075,0.78894472361809,0.085427135678392,0.0231155778894472
0.146292585170341,0.802605210420842,0.0220440881763527,0.0330661322645291
0.32469512195122,0.390243902439024,0.227134146341463,0.0685975609756098
0.32032032032032,0.55955955955956,0.023023023023023,0.042042042042042
0.305443548387097,0.53125,0.0544354838709677,0.0625
0.0134228187919463,0.785234899328859,0.100671140939597,0.104026845637584
0.162324649298597,0.600200400801603,0.276553106212425,0.0661322645290581
0.52,0.18,0.209,0.161
0.168008048289738,0.638832997987928,0.0523138832997988,0.120724346076459
0.138173302107728,0.477751756440281,0.100702576112412,0.306791569086651
0.114457831325301,0.86144578313253,0.0140562248995984,0.00602409638554217
0.635,0.114,0.258,0.033
0.305489260143198,0.532219570405728,0.0501193317422434,0.121718377088305
0.022,0.111,0.825,0.053
0.035,0.911,0.047,0.009
0.031,0.28,0.634,0.075
0.0590909090909091,0.359090909090909,0.209090909090909,0.236363636363636
0.0295566502463054,0.142857142857143,0.80952380952381,0.0295566502463054
0.245226130653266,0.585929648241206,0.144723618090452,0.050251256281407
0.0270812437311936,0.567703109327984,0.407221664994985,0.00702106318956871
0.0442307692307692,0.315384615384615,0.596153846153846,0.0423076923076923
0.013,0.053,0.921,0.018
0.321756894790603,0.549540347293156,0.0990806945863126,0.0398365679264556
0.0100401606425703,0.984939759036145,0.00401606425702811,0.00100401606425703
0.102564102564103,0.769230769230769,0.0769230769230769,0.0512820512820513
0.0181818181818182,0.390909090909091,0.572727272727273,0.0181818181818182
0.0241935483870968,0.494959677419355,0.469758064516129,0.0120967741935484
0.0613065326633166,0.935678391959799,0.00904522613065327,0
0.167334669338677,0.7374749498998,0.0881763527054108,0.00801603206412826
0.0114754098360656,0.472131147540984,0.485245901639344,0.0327868852459016
0.464,0.119,0.386,0.041
0.109533468559838,0.663286004056795,0.191683569979716,0.0669371196754564
0.0448521916411825,0.951070336391437,0.00713557594291539,0.00101936799184506
0.214,0.302,0.439,0.05
0.105210420841683,0.503006012024048,0.297595190380762,0.101202404809619
0.0471887550200803,0.738955823293173,0.0662650602409639,0.159638554216867
0.208333333333333,0.492063492063492,0.242063492063492,0.0734126984126984
0.118760757314974,0.516351118760757,0.0533562822719449,0.308089500860585
0.016260162601626,1,0,0
0.283,0.525,0.137,0.053
0.253588516746411,0.454545454545455,0.114832535885167,0.200956937799043
0.24248496993988,0.560120240480962,0.115230460921844,0.0591182364729459
0.0123456790123457,0.987654320987654,0,0
0.0321608040201005,0.879396984924623,0.0653266331658292,0.021105527638191
0.405,0.408,0.095,0.098
0.1456,0.7104,0.1168,0.0496
0.0776255707762557,0.589041095890411,0.162100456621005,0.171232876712329
0.193193193193193,0.606606606606607,0.0900900900900901,0.111111111111111
0.204204204204204,0.562562562562563,0.168168168168168,0.0740740740740741
0.335341365461847,0.154618473895582,0.27710843373494,0.245983935742972
0.275,0.381,0.152,0.163
0.258064516129032,0.451612903225806,0.129032258064516,0.161290322580645
0.142570281124498,0.609437751004016,0.246987951807229,0.0190763052208835
0.0680680680680681,0.893893893893894,0.039039039039039,0.00600600600600601
0.212273641851107,0.879275653923541,0.0251509054325956,0.00402414486921529
0.326653306613226,0.458917835671343,0.0731462925851703,0.13627254509018
0.301603206412826,0.517034068136273,0.0350701402805611,0.108216432865731
0.682682682682683,0.279279279279279,0.018018018018018,0.014014014014014
0.105105105105105,0.755755755755756,0.0960960960960961,0.0520520520520521
0.03003003003003,0.780780780780781,0.18018018018018,0.00900900900900901
0.303172737955347,0.585193889541716,0.117508813160987,0.0340775558166862
0.23023023023023,0.765765765765766,0.014014014014014,0.015015015015015
0.101851851851852,0.777777777777778,0.138888888888889,0.00925925925925926
0.234375,0.3375,0.0375,0.384375
0.511044176706827,0.414658634538153,0.0461847389558233,0.036144578313253
0.205357142857143,0.4375,0.169642857142857,0.169642857142857
0.012012012012012,0.963963963963964,0.01001001001001,0.00900900900900901
0.0104166666666667,0.934027777777778,0.0538194444444444,0.00173611111111111
0.102941176470588,0.54656862745098,0.267156862745098,0.112745098039216
0.012012012012012,0.614614614614615,0.318318318318318,0.0600600600600601
0.515151515151515,0.378787878787879,0.0303030303030303,0.0984848484848485
0.0445859872611465,0.280254777070064,0.636942675159236,0.0509554140127389
0.366666666666667,0.566666666666667,0.0666666666666667,0.0333333333333333
0.468965517241379,0.310344827586207,0.137931034482759,0.103448275862069
0.135416666666667,0.666666666666667,0.0520833333333333,0.145833333333333
0.070281124497992,0.707831325301205,0.213855421686747,0.0140562248995984
0.087,0.434,0.352,0.125
0.382678751258812,0.551863041289023,0.0231621349446123,0.0261832829808661
0.491803278688525,0.0983606557377049,0.163934426229508,0.256830601092896
0.032258064516129,0.807459677419355,0.11491935483871,0.0433467741935484
0.126126126126126,0.551551551551552,0.136136136136136,0.19019019019019
0.40320962888666,0.552657973921765,0.0120361083249749,0.0290872617853561
0.0882352941176471,0.664705882352941,0.0352941176470588,0.217647058823529
0.0944723618090452,0.537688442211055,0.320603015075377,0.0522613065326633
0.290794979079498,0.302301255230126,0.098326359832636,0.273012552301255
0.0220440881763527,0.886773547094188,0.0761523046092184,0.0160320641282565
0.0230923694779116,0.921686746987952,0.0220883534136546,0.0391566265060241
0.0481927710843374,0.874497991967871,0.0612449799196787,0.0140562248995984
0.114572864321608,0.81608040201005,0.0351758793969849,0.0391959798994975
0.148936170212766,0.581560283687943,0.102330293819656,0.193515704154002
0.0841683366733467,0.875751503006012,0.0380761523046092,0.00601202404809619
0.0201207243460765,0.935613682092555,0.00402414486921529,0.0402414486921529
0.0600600600600601,0.88988988988989,0.036036036036036,0.023023023023023
0.011,0.869,0.11,0.013
0.429319371727749,0.387434554973822,0.0418848167539267,0.0837696335078534
0.0659685863874346,0.894240837696335,0.00523560209424084,0.0345549738219895
0.0645539906103286,0.73943661971831,0.0246478873239437,0.174882629107981
0.269879518072289,0.619277108433735,0.0819277108433735,0.16144578313253
0.0693512304250559,0.897091722595078,0.0335570469798658,0.00447427293064877
0.0150602409638554,0.477409638554217,0.256024096385542,0.245481927710843
0.012,0.478,0.508,0.007
0.0772316950852558,0.684052156469408,0.205616850551655,0.0521564694082247
0.184553660982949,0.402206619859579,0.344032096288867,0.074222668004012
0.0624,0.848,0.0432,0.0528
0.018,0.888,0.09,0.003
0.014070351758794,0.360804020100502,0.565829145728643,0.0603015075376884
0.0378378378378378,0.881081081081081,0.0324324324324324,0.0594594594594595
0.046046046046046,0.184184184184184,0.761761761761762,0.013013013013013
0.248,0.471,0.034,0.134
0.100300902708124,0.711133400200602,0.00501504513540622,0.143430290872618
0.345588235294118,0.529411764705882,0.0735294117647059,0.0588235294117647
0.105511811023622,0.573228346456693,0.222047244094488,0.108661417322835
0.0712589073634204,0.871733966745843,0.0308788598574822,0.0237529691211401
0.0631895687061184,0.497492477432297,0.24172517552658,0.191574724172518
0.237068965517241,0.728448275862069,0.0172413793103448,0.021551724137931
0.5,0,0,0.5
0.13030303030303,0.680808080808081,0.0686868686868687,0.136363636363636
0.271815446339017,0.242728184553661,0.156469408224674,0.310932798395186
0.0105580693815988,0.490196078431373,0.383107088989442,0.116138763197587
0.05,0.738,0.077,0.138
0.056,0.939,0.008,0
0.334334334334334,0.509509509509509,0.043043043043043,0.0820820820820821
0.0151821862348178,0.941295546558704,0.0323886639676113,0.0121457489878543
0.163,0.679,0.086,0.074
0.389389389389389,0.367367367367367,0.158158158158158,0.127127127127127
0.213114754098361,0.53551912568306,0.240437158469945,0.0382513661202186
0.386386386386386,0.22022022022022,0.164164164164164,0.161161161161161
0.051567239635996,0.908998988877654,0.00606673407482305,0.0394337714863498
0.243705941591138,0.234642497482377,0.382678751258812,0.182275931520645
0.13265306122449,0.510204081632653,0.102040816326531,0.255102040816327
0.122489959839357,0.78714859437751,0.0532128514056225,0.0321285140562249
0.123107971745711,0.795156407669021,0.029263370332997,0.0403632694248234
0.050709939148073,0.83367139959432,0.105476673427992,0.0101419878296146
0.0326975476839237,0.749318801089918,0.103542234332425,0.114441416893733
0.0861650485436893,0.654126213592233,0.241504854368932,0.0497572815533981
0.0527859237536657,0.648093841642229,0.155425219941349,0.146627565982405
0.351398601398601,0.332167832167832,0.0769230769230769,0.244755244755245
0.0920096852300242,0.687651331719128,0.152542372881356,0.0774818401937046
0.176352705410822,0.74749498997996,0.0531062124248497,0.0250501002004008
0.345945945945946,0.578378378378378,0.0378378378378378,0.0324324324324324
0.21021021021021,0.521521521521522,0.1001001001001,0.107107107107107
0.151408450704225,0.75,0.0457746478873239,0.0633802816901408
0.320707070707071,0.247474747474747,0.27020202020202,0.191919191919192
0.422845691382766,0.296593186372746,0.137274549098196,0.0601202404809619
0.112107623318386,0.663677130044843,0.161434977578475,0.0672645739910314
0.566,0.211,0.008,0.194
0.111,0.659,0.177,0.06
0.373831775700935,0.59190031152648,0.014018691588785,0.0654205607476635
0.159926470588235,0.490808823529412,0.268382352941176,0.0992647058823529
0.14,0.447,0.154,0.204
0.160427807486631,0.684491978609626,0.0588235294117647,0.10427807486631
0.474,0.174,0.06,0.196
0.371227364185111,0.292756539235412,0.0160965794768612,0.206237424547284
0.151474530831099,0.473190348525469,0.0630026809651475,0.310991957104558
0.100200400801603,0.738476953907816,0.00801603206412826,0.145290581162325
0.531531531531532,0.228228228228228,0.102102102102102,0.162162162162162
0.186,0.481,0.287,0.082
0.380191693290735,0.0766773162939297,0.249201277955272,0.268370607028754
0.0604838709677419,0.913978494623656,0.0282258064516129,0.00806451612903226
0.173173173173173,0.308308308308308,0.445445445445445,0.0940940940940941
0.107186358099878,0.79415347137637,0.101096224116931,0.0450669914738124
0.161971830985915,0.323943661971831,0.443661971830986,0.0985915492957746
0.153306613226453,0.774549098196393,0.0460921843687375,0.0490981963927856
0.156,0.459,0.116,0.279
0.194583751253761,0.508525576730191,0.200601805416249,0.12136409227683
0.126126126126126,0.531531531531532,0.324324324324324,0.018018018018018
0.0241206030150754,0.830150753768844,0.132663316582915,0.014070351758794
0.9,0.1,0.2,0
0.250666666666667,0.634666666666667,0.0346666666666667,0.048
0.0512295081967213,0.688524590163934,0.237704918032787,0.0286885245901639
0.377755511022044,0.328657314629259,0.061122244488978,0.124248496993988
0.029029029029029,0.813813813813814,0.144144144144144,0.017017017017017
0.681362725450902,0.214428857715431,0.030060120240481,0.00801603206412826
0.121710526315789,0.575657894736842,0.190789473684211,0.131578947368421
0.315331010452962,0.479094076655052,0.111498257839721,0.0905923344947735
0.274,0.674,0.065,0.016
0.133400200601805,0.197592778335005,0.646940822467402,0.0250752256770311
0.127016129032258,0.784274193548387,0.0836693548387097,0.00201612903225806
0.0748898678414097,0.848751835535977,0.039647577092511,0.0308370044052863
0.492,0.345,0.061,0.075
0.144144144144144,0.543543543543544,0.308308308308308,0.017017017017017
0.032,0.172,0.783,0.019
0.091,0.737,0.136,0.041
0.453453453453453,0.514514514514514,0.046046046046046,0.012012012012012
0.0172018348623853,0.844036697247706,0.131880733944954,0.00688073394495413
0.104104104104104,0.22022022022022,0.574574574574575,0.115115115115115
0.267379679144385,0.550802139037433,0.0909090909090909,0.133689839572193
0.289897510980966,0.537335285505124,0.0995607613469985,0.133235724743777
0.158054711246201,0.599797365754813,0.105369807497467,0.121580547112462
0.333333333333333,0.666666666666667,0,0
0.04,0.92,0.08,0
0.0852557673019057,0.801404212637914,0.0842527582748245,0.0190571715145436
0.119,0.791,0.034,0.023
0.0185185185185185,0.973544973544973,0.00661375661375661,0
0.226,0.401,0.037,0.302
0.506,0.144,0.217,0.13
0.383116883116883,0.422077922077922,0.220779220779221,0.0194805194805195
0.322784810126582,0.481012658227848,0.0949367088607595,0.0632911392405063
0.373104145601618,0.275025278058645,0.0606673407482305,0.204246713852376
0.023943661971831,0.784507042253521,0.0450704225352113,0.147887323943662
0.0680680680680681,0.655655655655656,0.235235235235235,0.039039039039039
0.283,0.492,0.072,0.151
0.0160481444332999,0.938816449348044,0.0190571715145436,0.0260782347041123
0.127382146439318,0.690070210631896,0.0722166499498496,0.119358074222668
0.431,0.216,0.14,0.136
0.154684095860566,0.617647058823529,0.131808278867102,0.0827886710239651
0.49049049049049,0.277277277277277,0.049049049049049,0.0980980980980981
0.455357142857143,0.379464285714286,0.0758928571428571,0.107142857142857
0.135542168674699,0.696787148594378,0.0753012048192771,0.0582329317269076
0.197197197197197,0.472472472472472,0.248248248248248,0.0600600600600601
0.154471544715447,0.719512195121951,0.0447154471544715,0.0731707317073171
0.215215215215215,0.671671671671672,0.037037037037037,0.0600600600600601
0.0238095238095238,0.9,0.0666666666666667,0.00476190476190476
0.339578454332553,0.586651053864169,0.00351288056206089,0.0690866510538642
0.0857142857142857,0.866666666666667,0.0714285714285714,0.00476190476190476
0.537,0.302,0.153,0.06
0.113,0.471,0.341,0.087
0.381381381381381,0.39039039039039,0.0530530530530531,0.0950950950950951
0.214285714285714,0.619047619047619,0.119047619047619,0
0.165165165165165,0.824824824824825,0.01001001001001,0
0.025,0.007,0.651,0.333
0.106106106106106,0.429429429429429,0.419419419419419,0.0700700700700701
0.490445859872611,0.21656050955414,0.248407643312102,0.10828025477707
0.234704112337011,0.583751253761284,0.120361083249749,0.0551654964894684
0.0140421263791374,0.955867602808425,0.0120361083249749,0.0190571715145436
0.306,0.347,0.211,0.033
0.033,0.834,0.123,0.017
0.037111334002006,0.910732196589769,0.0551654964894684,0
0.044,0.231,0.701,0.026
0.307923771313942,0.570712136409228,0.0270812437311936,0.0381143430290873
0.0689300411522634,0.5,0.318930041152263,0.126543209876543
0.257545271629779,0.725352112676056,0.00402414486921529,0.0100603621730382
0.015531660692951,0.919952210274791,0.03584229390681,0.033452807646356
0.126506024096386,0.747991967871486,0.0451807228915663,0.0833333333333333
0.101112234580384,0.373104145601618,0.263902932254803,0.255813953488372
0.139979859013092,0.670694864048338,0.0191339375629406,0.178247734138973
0.234468937875752,0.587174348697395,0.0430861723446894,0.137274549098196
0.093186372745491,0.760521042084168,0.0811623246492986,0.064128256513026
0.453900709219858,0.517730496453901,0.0283687943262411,0.0212765957446809
0.344344344344344,0.507507507507508,0.013013013013013,0.119119119119119
0.293103448275862,0.413793103448276,0.137931034482759,0.155172413793103
0.335005015045135,0.624874623871615,0.0150451354062187,0.0220661985957874
0.21875,0.46875,0.1015625,0.2421875
0.205797101449275,0.594202898550725,0.0927536231884058,0.118840579710145
0.035,0.96,0.004,0
0.642928786359077,0.195586760280843,0.082246740220662,0.0651955867602808
0.357366771159875,0.282131661442006,0.100313479623824,0.25705329153605
0.374476987447699,0.364016736401674,0.133891213389121,0.115062761506276
0.122736418511066,0.56841046277666,0.133802816901408,0.178068410462777
0.150442477876106,0.575221238938053,0.163716814159292,0.084070796460177
0.179012345679012,0.709876543209877,0.12962962962963,0.00617283950617284
